prolificId	participantIndex	sessionKey	sessionId	mode	startedAt	completedAt	terminatedReason	lastAutosaveAt	autosaveSeq	serverLastSavedAt	serverLastSaveOk	serverLastSaveError	flow_order	flow_source	flow_enable_math	instrument	score_type	name	value	detail
testfeb4P	1	eb7e7f10-ce22-b660-15f4-f6a9f44cc4d4__prod	eb7e7f10-ce22-b660-15f4-f6a9f44cc4d4	prod	2026-02-04T04:34:41.188Z	2026-02-04T04:42:44.540Z		2026-02-04T04:42:47.148Z	581	2026-02-04T04:42:47.148Z	true		mfq30,hexaco100,svo,ipip120,d70	default	true	hexaco100	facet_mean	Anxiety	3	{"factor":"Emotionality","sum":12,"nItems":4,"items":[{"num":11,"id":"hexaco_011","reverseKeyed":false,"rawValue":2,"scoredValue":2},{"num":35,"id":"hexaco_035","reverseKeyed":true,"rawValue":2,"scoredValue":4},{"num":59,"id":"hexaco_059","reverseKeyed":true,"rawValue":5,"scoredValue":1},{"num":83,"id":"hexaco_083","reverseKeyed":false,"rawValue":5,"scoredValue":5}]}
testfeb4P	1	eb7e7f10-ce22-b660-15f4-f6a9f44cc4d4__prod	eb7e7f10-ce22-b660-15f4-f6a9f44cc4d4	prod	2026-02-04T04:34:41.188Z	2026-02-04T04:42:44.540Z		2026-02-04T04:42:47.148Z	581	2026-02-04T04:42:47.148Z	true		mfq30,hexaco100,svo,ipip120,d70	default	true	hexaco100	facet_sum	Dependence	9	{"factor":"Emotionality","nItems":4,"items":[{"num":17,"id":"hexaco_017","reverseKeyed":false,"rawValue":2,"scoredValue":2},{"num":41,"id":"hexaco_041","reverseKeyed":true,"rawValue":5,"scoredValue":1},{"num":65,"id":"hexaco_065","reverseKeyed":false,"rawValue":5,"scoredValue":5},{"num":89,"id":"hexaco_089","reverseKeyed":true,"rawValue":5,"scoredValue":1}]}
testfeb4P	1	eb7e7f10-ce22-b660-15f4-f6a9f44cc4d4__prod	eb7e7f10-ce22-b660-15f4-f6a9f44cc4d4	prod	2026-02-04T04:34:41.188Z	2026-02-04T04:42:44.540Z		2026-02-04T04:42:47.148Z	581	2026-02-04T04:42:47.148Z	true		mfq30,hexaco100,svo,ipip120,d70	default	true	hexaco100	facet_mean	Dependence	2.25	{"factor":"Emotionality","sum":9,"nItems":4,"items":[{"num":17,"id":"hexaco_017","reverseKeyed":false,"rawValue":2,"scoredValue":2},{"num":41,"id":"hexaco_041","reverseKeyed":true,"rawValue":5,"scoredValue":1},{"num":65,"id":"hexaco_065","reverseKeyed":false,"rawValue":5,"scoredValue":5},{"num":89,"id":"hexaco_089","reverseKeyed":true,"rawValue":5,"scoredValue":1}]}
testfeb4P	1	eb7e7f10-ce22-b660-15f4-f6a9f44cc4d4__prod	eb7e7f10-ce22-b660-15f4-f6a9f44cc4d4	prod	2026-02-04T04:34:41.188Z	2026-02-04T04:42:44.540Z		2026-02-04T04:42:47.148Z	581	2026-02-04T04:42:47.148Z	true		mfq30,hexaco100,svo,ipip120,d70	default	true	hexaco100	facet_sum	Sentimentality	8	{"factor":"Emotionality","nItems":4,"items":[{"num":23,"id":"hexaco_023","reverseKeyed":false,"rawValue":2,"scoredValue":2},{"num":47,"id":"hexaco_047","reverseKeyed":false,"rawValue":5,"scoredValue":5},{"num":71,"id":"hexaco_071","reverseKeyed":false,"rawValue":null,"scoredValue":null},{"num":95,"id":"hexaco_095","reverseKeyed":true,"rawValue":5,"scoredValue":1}]}
testfeb4P	1	eb7e7f10-ce22-b660-15f4-f6a9f44cc4d4__prod	eb7e7f10-ce22-b660-15f4-f6a9f44cc4d4	prod	2026-02-04T04:34:41.188Z	2026-02-04T04:42:44.540Z		2026-02-04T04:42:47.148Z	581	2026-02-04T04:42:47.148Z	true		mfq30,hexaco100,svo,ipip120,d70	default	true	hexaco100	facet_mean	Sentimentality	2.6666666666666665	{"factor":"Emotionality","sum":8,"nItems":4,"items":[{"num":23,"id":"hexaco_023","reverseKeyed":false,"rawValue":2,"scoredValue":2},{"num":47,"id":"hexaco_047","reverseKeyed":false,"rawValue":5,"scoredValue":5},{"num":71,"id":"hexaco_071","reverseKeyed":false,"rawValue":null,"scoredValue":null},{"num":95,"id":"hexaco_095","reverseKeyed":true,"rawValue":5,"scoredValue":1}]}
testfeb4P	1	eb7e7f10-ce22-b660-15f4-f6a9f44cc4d4__prod	eb7e7f10-ce22-b660-15f4-f6a9f44cc4d4	prod	2026-02-04T04:34:41.188Z	2026-02-04T04:42:44.540Z		2026-02-04T04:42:47.148Z	581	2026-02-04T04:42:47.148Z	true		mfq30,hexaco100,svo,ipip120,d70	default	true	hexaco100	facet_sum	Social Self-Esteem	6	{"factor":"Extraversion","nItems":4,"items":[{"num":4,"id":"hexaco_004","reverseKeyed":false,"rawValue":2,"scoredValue":2},{"num":28,"id":"hexaco_028","reverseKeyed":false,"rawValue":2,"scoredValue":2},{"num":52,"id":"hexaco_052","reverseKeyed":true,"rawValue":5,"scoredValue":1},{"num":76,"id":"hexaco_076","reverseKeyed":true,"rawValue":5,"scoredValue":1}]}
testfeb4P	1	eb7e7f10-ce22-b660-15f4-f6a9f44cc4d4__prod	eb7e7f10-ce22-b660-15f4-f6a9f44cc4d4	prod	2026-02-04T04:34:41.188Z	2026-02-04T04:42:44.540Z		2026-02-04T04:42:47.148Z	581	2026-02-04T04:42:47.148Z	true		mfq30,hexaco100,svo,ipip120,d70	default	true	hexaco100	facet_mean	Social Self-Esteem	1.5	{"factor":"Extraversion","sum":6,"nItems":4,"items":[{"num":4,"id":"hexaco_004","reverseKeyed":false,"rawValue":2,"scoredValue":2},{"num":28,"id":"hexaco_028","reverseKeyed":false,"rawValue":2,"scoredValue":2},{"num":52,"id":"hexaco_052","reverseKeyed":true,"rawValue":5,"scoredValue":1},{"num":76,"id":"hexaco_076","reverseKeyed":true,"rawValue":5,"scoredValue":1}]}
testfeb4P	1	eb7e7f10-ce22-b660-15f4-f6a9f44cc4d4__prod	eb7e7f10-ce22-b660-15f4-f6a9f44cc4d4	prod	2026-02-04T04:34:41.188Z	2026-02-04T04:42:44.540Z		2026-02-04T04:42:47.148Z	581	2026-02-04T04:42:47.148Z	true		mfq30,hexaco100,svo,ipip120,d70	default	true	hexaco100	facet_sum	Social Boldness	13	{"factor":"Extraversion","nItems":4,"items":[{"num":10,"id":"hexaco_010","reverseKeyed":true,"rawValue":2,"scoredValue":4},{"num":34,"id":"hexaco_034","reverseKeyed":false,"rawValue":3,"scoredValue":3},{"num":58,"id":"hexaco_058","reverseKeyed":false,"rawValue":5,"scoredValue":5},{"num":82,"id":"hexaco_082","reverseKeyed":true,"rawValue":5,"scoredValue":1}]}
testfeb4P	1	eb7e7f10-ce22-b660-15f4-f6a9f44cc4d4__prod	eb7e7f10-ce22-b660-15f4-f6a9f44cc4d4	prod	2026-02-04T04:34:41.188Z	2026-02-04T04:42:44.540Z		2026-02-04T04:42:47.148Z	581	2026-02-04T04:42:47.148Z	true		mfq30,hexaco100,svo,ipip120,d70	default	true	hexaco100	facet_mean	Social Boldness	3.25	{"factor":"Extraversion","sum":13,"nItems":4,"items":[{"num":10,"id":"hexaco_010","reverseKeyed":true,"rawValue":2,"scoredValue":4},{"num":34,"id":"hexaco_034","reverseKeyed":false,"rawValue":3,"scoredValue":3},{"num":58,"id":"hexaco_058","reverseKeyed":false,"rawValue":5,"scoredValue":5},{"num":82,"id":"hexaco_082","reverseKeyed":true,"rawValue":5,"scoredValue":1}]}
testfeb4P	1	eb7e7f10-ce22-b660-15f4-f6a9f44cc4d4__prod	eb7e7f10-ce22-b660-15f4-f6a9f44cc4d4	prod	2026-02-04T04:34:41.188Z	2026-02-04T04:42:44.540Z		2026-02-04T04:42:47.148Z	581	2026-02-04T04:42:47.148Z	true		mfq30,hexaco100,svo,ipip120,d70	default	true	hexaco100	facet_sum	Sociability	15	{"factor":"Extraversion","nItems":4,"items":[{"num":16,"id":"hexaco_016","reverseKeyed":true,"rawValue":null,"scoredValue":null},{"num":40,"id":"hexaco_040","reverseKeyed":false,"rawValue":5,"scoredValue":5},{"num":64,"id":"hexaco_064","reverseKeyed":false,"rawValue":5,"scoredValue":5},{"num":88,"id":"hexaco_088","reverseKeyed":false,"rawValue":5,"scoredValue":5}]}
testfeb4P	1	eb7e7f10-ce22-b660-15f4-f6a9f44cc4d4__prod	eb7e7f10-ce22-b660-15f4-f6a9f44cc4d4	prod	2026-02-04T04:34:41.188Z	2026-02-04T04:42:44.540Z		2026-02-04T04:42:47.148Z	581	2026-02-04T04:42:47.148Z	true		mfq30,hexaco100,svo,ipip120,d70	default	true	hexaco100	facet_mean	Sociability	5	{"factor":"Extraversion","sum":15,"nItems":4,"items":[{"num":16,"id":"hexaco_016","reverseKeyed":true,"rawValue":null,"scoredValue":null},{"num":40,"id":"hexaco_040","reverseKeyed":false,"rawValue":5,"scoredValue":5},{"num":64,"id":"hexaco_064","reverseKeyed":false,"rawValue":5,"scoredValue":5},{"num":88,"id":"hexaco_088","reverseKeyed":false,"rawValue":5,"scoredValue":5}]}
testfeb4P	1	eb7e7f10-ce22-b660-15f4-f6a9f44cc4d4__prod	eb7e7f10-ce22-b660-15f4-f6a9f44cc4d4	prod	2026-02-04T04:34:41.188Z	2026-02-04T04:42:44.540Z		2026-02-04T04:42:47.148Z	581	2026-02-04T04:42:47.148Z	true		mfq30,hexaco100,svo,ipip120,d70	default	true	hexaco100	facet_sum	Liveliness	9	{"factor":"Extraversion","nItems":4,"items":[{"num":22,"id":"hexaco_022","reverseKeyed":false,"rawValue":2,"scoredValue":2},{"num":46,"id":"hexaco_046","reverseKeyed":false,"rawValue":5,"scoredValue":5},{"num":70,"id":"hexaco_070","reverseKeyed":true,"rawValue":5,"scoredValue":1},{"num":94,"id":"hexaco_094","reverseKeyed":true,"rawValue":5,"scoredValue":1}]}
testfeb4P	1	eb7e7f10-ce22-b660-15f4-f6a9f44cc4d4__prod	eb7e7f10-ce22-b660-15f4-f6a9f44cc4d4	prod	2026-02-04T04:34:41.188Z	2026-02-04T04:42:44.540Z		2026-02-04T04:42:47.148Z	581	2026-02-04T04:42:47.148Z	true		mfq30,hexaco100,svo,ipip120,d70	default	true	hexaco100	facet_mean	Liveliness	2.25	{"factor":"Extraversion","sum":9,"nItems":4,"items":[{"num":22,"id":"hexaco_022","reverseKeyed":false,"rawValue":2,"scoredValue":2},{"num":46,"id":"hexaco_046","reverseKeyed":false,"rawValue":5,"scoredValue":5},{"num":70,"id":"hexaco_070","reverseKeyed":true,"rawValue":5,"scoredValue":1},{"num":94,"id":"hexaco_094","reverseKeyed":true,"rawValue":5,"scoredValue":1}]}
testfeb4P	1	eb7e7f10-ce22-b660-15f4-f6a9f44cc4d4__prod	eb7e7f10-ce22-b660-15f4-f6a9f44cc4d4	prod	2026-02-04T04:34:41.188Z	2026-02-04T04:42:44.540Z		2026-02-04T04:42:47.148Z	581	2026-02-04T04:42:47.148Z	true		mfq30,hexaco100,svo,ipip120,d70	default	true	hexaco100	facet_sum	Forgiveness	6	{"factor":"Agreeableness","nItems":4,"items":[{"num":3,"id":"hexaco_003","reverseKeyed":false,"rawValue":2,"scoredValue":2},{"num":27,"id":"hexaco_027","reverseKeyed":false,"rawValue":2,"scoredValue":2},{"num":51,"id":"hexaco_051","reverseKeyed":true,"rawValue":5,"scoredValue":1},{"num":75,"id":"hexaco_075","reverseKeyed":true,"rawValue":5,"scoredValue":1}]}
testfeb4P	1	eb7e7f10-ce22-b660-15f4-f6a9f44cc4d4__prod	eb7e7f10-ce22-b660-15f4-f6a9f44cc4d4	prod	2026-02-04T04:34:41.188Z	2026-02-04T04:42:44.540Z		2026-02-04T04:42:47.148Z	581	2026-02-04T04:42:47.148Z	true		mfq30,hexaco100,svo,ipip120,d70	default	true	hexaco100	facet_mean	Forgiveness	1.5	{"factor":"Agreeableness","sum":6,"nItems":4,"items":[{"num":3,"id":"hexaco_003","reverseKeyed":false,"rawValue":2,"scoredValue":2},{"num":27,"id":"hexaco_027","reverseKeyed":false,"rawValue":2,"scoredValue":2},{"num":51,"id":"hexaco_051","reverseKeyed":true,"rawValue":5,"scoredValue":1},{"num":75,"id":"hexaco_075","reverseKeyed":true,"rawValue":5,"scoredValue":1}]}
testfeb4P	1	eb7e7f10-ce22-b660-15f4-f6a9f44cc4d4__prod	eb7e7f10-ce22-b660-15f4-f6a9f44cc4d4	prod	2026-02-04T04:34:41.188Z	2026-02-04T04:42:44.540Z		2026-02-04T04:42:47.148Z	581	2026-02-04T04:42:47.148Z	true		mfq30,hexaco100,svo,ipip120,d70	default	true	hexaco100	facet_sum	Gentleness	16	{"factor":"Agreeableness","nItems":4,"items":[{"num":9,"id":"hexaco_009","reverseKeyed":true,"rawValue":2,"scoredValue":4},{"num":33,"id":"hexaco_033","reverseKeyed":false,"rawValue":2,"scoredValue":2},{"num":57,"id":"hexaco_057","reverseKeyed":false,"rawValue":5,"scoredValue":5},{"num":81,"id":"hexaco_081","reverseKeyed":false,"rawValue":5,"scoredValue":5}]}
testfeb4P	1	eb7e7f10-ce22-b660-15f4-f6a9f44cc4d4__prod	eb7e7f10-ce22-b660-15f4-f6a9f44cc4d4	prod	2026-02-04T04:34:41.188Z	2026-02-04T04:42:44.540Z		2026-02-04T04:42:47.148Z	581	2026-02-04T04:42:47.148Z	true		mfq30,hexaco100,svo,ipip120,d70	default	true	hexaco100	facet_mean	Gentleness	4	{"factor":"Agreeableness","sum":16,"nItems":4,"items":[{"num":9,"id":"hexaco_009","reverseKeyed":true,"rawValue":2,"scoredValue":4},{"num":33,"id":"hexaco_033","reverseKeyed":false,"rawValue":2,"scoredValue":2},{"num":57,"id":"hexaco_057","reverseKeyed":false,"rawValue":5,"scoredValue":5},{"num":81,"id":"hexaco_081","reverseKeyed":false,"rawValue":5,"scoredValue":5}]}
testfeb4P	1	eb7e7f10-ce22-b660-15f4-f6a9f44cc4d4__prod	eb7e7f10-ce22-b660-15f4-f6a9f44cc4d4	prod	2026-02-04T04:34:41.188Z	2026-02-04T04:42:44.540Z		2026-02-04T04:42:47.148Z	581	2026-02-04T04:42:47.148Z	true		mfq30,hexaco100,svo,ipip120,d70	default	true	hexaco100	facet_sum	Flexibility	11	{"factor":"Agreeableness","nItems":4,"items":[{"num":15,"id":"hexaco_015","reverseKeyed":true,"rawValue":2,"scoredValue":4},{"num":39,"id":"hexaco_039","reverseKeyed":false,"rawValue":5,"scoredValue":5},{"num":63,"id":"hexaco_063","reverseKeyed":true,"rawValue":5,"scoredValue":1},{"num":87,"id":"hexaco_087","reverseKeyed":true,"rawValue":5,"scoredValue":1}]}
testfeb4P	1	eb7e7f10-ce22-b660-15f4-f6a9f44cc4d4__prod	eb7e7f10-ce22-b660-15f4-f6a9f44cc4d4	prod	2026-02-04T04:34:41.188Z	2026-02-04T04:42:44.540Z		2026-02-04T04:42:47.148Z	581	2026-02-04T04:42:47.148Z	true		mfq30,hexaco100,svo,ipip120,d70	default	true	hexaco100	facet_mean	Flexibility	2.75	{"factor":"Agreeableness","sum":11,"nItems":4,"items":[{"num":15,"id":"hexaco_015","reverseKeyed":true,"rawValue":2,"scoredValue":4},{"num":39,"id":"hexaco_039","reverseKeyed":false,"rawValue":5,"scoredValue":5},{"num":63,"id":"hexaco_063","reverseKeyed":true,"rawValue":5,"scoredValue":1},{"num":87,"id":"hexaco_087","reverseKeyed":true,"rawValue":5,"scoredValue":1}]}
testfeb4P	1	eb7e7f10-ce22-b660-15f4-f6a9f44cc4d4__prod	eb7e7f10-ce22-b660-15f4-f6a9f44cc4d4	prod	2026-02-04T04:34:41.188Z	2026-02-04T04:42:44.540Z		2026-02-04T04:42:47.148Z	581	2026-02-04T04:42:47.148Z	true		mfq30,hexaco100,svo,ipip120,d70	default	true	hexaco100	facet_sum	Patience	15	{"factor":"Agreeableness","nItems":4,"items":[{"num":21,"id":"hexaco_021","reverseKeyed":true,"rawValue":2,"scoredValue":4},{"num":45,"id":"hexaco_045","reverseKeyed":false,"rawValue":5,"scoredValue":5},{"num":69,"id":"hexaco_069","reverseKeyed":false,"rawValue":5,"scoredValue":5},{"num":93,"id":"hexaco_093","reverseKeyed":true,"rawValue":5,"scoredValue":1}]}
testfeb4P	1	eb7e7f10-ce22-b660-15f4-f6a9f44cc4d4__prod	eb7e7f10-ce22-b660-15f4-f6a9f44cc4d4	prod	2026-02-04T04:34:41.188Z	2026-02-04T04:42:44.540Z		2026-02-04T04:42:47.148Z	581	2026-02-04T04:42:47.148Z	true		mfq30,hexaco100,svo,ipip120,d70	default	true	hexaco100	facet_mean	Patience	3.75	{"factor":"Agreeableness","sum":15,"nItems":4,"items":[{"num":21,"id":"hexaco_021","reverseKeyed":true,"rawValue":2,"scoredValue":4},{"num":45,"id":"hexaco_045","reverseKeyed":false,"rawValue":5,"scoredValue":5},{"num":69,"id":"hexaco_069","reverseKeyed":false,"rawValue":5,"scoredValue":5},{"num":93,"id":"hexaco_093","reverseKeyed":true,"rawValue":5,"scoredValue":1}]}
testfeb4P	1	eb7e7f10-ce22-b660-15f4-f6a9f44cc4d4__prod	eb7e7f10-ce22-b660-15f4-f6a9f44cc4d4	prod	2026-02-04T04:34:41.188Z	2026-02-04T04:42:44.540Z		2026-02-04T04:42:47.148Z	581	2026-02-04T04:42:47.148Z	true		mfq30,hexaco100,svo,ipip120,d70	default	true	hexaco100	facet_sum	Organization	6	{"factor":"Conscientiousness","nItems":4,"items":[{"num":2,"id":"hexaco_002","reverseKeyed":false,"rawValue":2,"scoredValue":2},{"num":26,"id":"hexaco_026","reverseKeyed":false,"rawValue":2,"scoredValue":2},{"num":50,"id":"hexaco_050","reverseKeyed":true,"rawValue":5,"scoredValue":1},{"num":74,"id":"hexaco_074","reverseKeyed":true,"rawValue":5,"scoredValue":1}]}
testfeb4P	1	eb7e7f10-ce22-b660-15f4-f6a9f44cc4d4__prod	eb7e7f10-ce22-b660-15f4-f6a9f44cc4d4	prod	2026-02-04T04:34:41.188Z	2026-02-04T04:42:44.540Z		2026-02-04T04:42:47.148Z	581	2026-02-04T04:42:47.148Z	true		mfq30,hexaco100,svo,ipip120,d70	default	true	hexaco100	facet_mean	Organization	1.5	{"factor":"Conscientiousness","sum":6,"nItems":4,"items":[{"num":2,"id":"hexaco_002","reverseKeyed":false,"rawValue":2,"scoredValue":2},{"num":26,"id":"hexaco_026","reverseKeyed":false,"rawValue":2,"scoredValue":2},{"num":50,"id":"hexaco_050","reverseKeyed":true,"rawValue":5,"scoredValue":1},{"num":74,"id":"hexaco_074","reverseKeyed":true,"rawValue":5,"scoredValue":1}]}
